"id","title","artist","date"
608,"Yoke",null,"600-900"
678,"Ear spool","Unknown","1150-1450"
692,"Vessel",null,"100 B.C.-A.D. 600"
693,"Pot Representing Corn God",null,null
696,"Vessel",null,"100 B.C.-600 A.D."
700,"Urpu (Storage Jar)",null,null
701,"Bowl",null,null
703,"Vessel",null,"200-600"
713,"Hacha",null,"600-900"
715,"Hacha",null,null
742,"Vessel",null,"c. 1200"
754,"Figure",null,null
755,"Figure",null,"200 B.C.-A.D. 400"
756,"House Group",null,"200 B.C.-400 A.D."
761,"Rattle",null,"600-750"
1236,"Pendant",null,null
1547,"Hacha",null,"600-900"
1616,"Joined Figures",null,"200 B.C.-400 A.D."
1875,"Plate",null,null
1961,"Vessel",null,"300-799"
1962,"Figure",null,"300-799"
1964,"Olla",null,"300-799"
2511,"Vessel",null,null
2800,"Serving Vessel",null,"600-900"
3820,"Bottle",null,"1100-1299"
3890,"Ladle",null,"c. 1860"
3891,"Ladle",null,null
3948,"Canoe Bowl",null,"1150-1499"
3949,"Effigy Bowl",null,"1250-1499"
3950,"Bowl",null,"1250-1499"
4224,"Churinga","George Morrison","1990"
4242,"Gorget",null,"c. 1200-1350"
4310,"Storage Bag",null,null
4430,"Dog Effigy Pipe","John Young Bear","c. 1920-1930"
4501,"Vessel",null,null
4558,"Kero",null,"c. 1470-1560"
5485,"Vase",null,"800-900"
5486,"Plate",null,"550-950"
5487,"Chocolate Pot",null,"c. 750"
5783,"Belt Cup",null,"c. 1830"
5992,"Dog",null,"100-300"
7991,"Ear spool",null,"1150-1450"
8673,"Gorget",null,"c. 1200-1350"
8914,"Vessel",null,null
9037,"Vessel",null,null
9044,"Effigy vessel",null,"200-600"
9048,"Pendant",null,null
9049,"Pendant",null,null
9380,"Qero (kero)",null,"1300-1550"
11950,"Pendant",null,null
12860,"Sash",null,"1880-1900"
12983,"Vase",null,"450-700"
13614,"Fan",null,"c. 1000"
17016,"Jar",null,null
17059,"Effigy vessel",null,"100 B.C.-A.D. 600"
17163,"Vessel",null,"400-599"
18092,"Breast Plaque",null,null
24291,"Seated Figure",null,"100-600"
29394,"Bowl",null,null
32459,"Figure",null,null
33878,"Ear Spool",null,"c. 1200-1350"
33879,"Ear Spool",null,"c. 1300-1400"
44282,"Death on a Pale Horse, from Apocalypse of Saint John, 1959","Rufino Tamayo","1959"
44743,"Metate",null,null
46506,"Birdstone",null,"c. 2500 B.C."
60740,"Double spout vessel",null,"900-200 B.C."
60758,"Bowl",null,null
62147,"Llama",null,"1400-1533"
62148,"Mask","Unknown","900-300 BCE"
62333,"Pair of Woman's Leggings",null,"c. 1870"
81027,"Sun Mask","Unknown","c. 1860"
89658,"Bottle",null,"1400-1532"
89843,"Vessel",null,"c. 1500"
91395,"Pipe","Unknown","c. 1200"
94848,"Club",null,"c. 1750-1800"
94953,"Maskette",null,"550-900"
95044,"Crooked Knife",null,null
98488,"Sash",null,"c. 1880"
101923,"Dance Blanket",null,"c. 1840-1850"
104485,"Chalchiuhtlicue",null,"1200-1521"
104514,"Storage Bag",null,"20th century"
108588,"Ceremonial punchu (poncho)",null,null
111380,"Shirt","Unknown","1720-1750"
116082,"Glove Box","Theresa Secord","2013"
