"id","title","artist","date","room"
51,"âArms of Libertyâ punch bowl",null,"c. 1770","G209"
1250,"Soup tureen and stand","Paul Antoine Hannong","c. 1755","G209"
1285,"Plate with the initials ""T.J."" and sailing scene",null,"c. 1800","G209"
1287,"Plate with the arms of Saldanha for the Portuguese market",null,"c. 1760-1770","G209"
1294,"Soup bowl",null,"c. 1785-1800","G209"
1298,"Tureen stand for the American market",null,"c. 1810","G209"
1308,"Soup plate with Meissen-style harbor scene",null,"c. 1750-1760","G209"
1309,"Hot water plate with arms of Hamond",null,"c. 1790","G209"
3000,"Cup from a coffee set with scene of Capetown Harbor",null,"c. 1760","G209"
3004,"Bowl",null,"c. 1620","G209"
3006,"Coffee pot from a coffee set",null,"c. 1760","G209"
3074,"""Crucifixion"" soup bowl","Jan Luyken","c. 1745","G209"
3075,"""Resurrection"" plate","Jan Luyken","c. 1745","G209"
3351,"Portrait of the Duque de Agrada","Unknown","c. 1805","G209"
4407,"Soup tureen and stand with arms of Michel",null,"c. 1755","G209"
4415,"Plate with arms of van Herzeele",null,"c. 1740","G209"
4416,"Hot water plate",null,"c. 1805","G209"
4741,"Plate with arms of the Earl of Lincolnshire",null,"c. 1775","G209"
4743,"Dessert plate with arms of Morgan",null,"c. 1785","G209"
4889,"Charger with Meissen-style harbor scene",null,"c. 1745","G209"
4891,"Figural group",null,"c. 1700","G209"
4899,"Dish",null,"c. 1735","G209"
4901,"Plate with figures in landscape",null,"c. 1700-1720","G209"
4906,"Plate with arms of Pignatelli",null,"c. 1745","G209"
4917,"Plate with arms of Okeover impaling Nichol",null,"c. 1740","G209"
4928,"""La Dame au Parasol"" plate","Cornelius Pronk","c. 1736-1738","G209"
4931,"Fruit basket stand with arms of Reets van Tets",null,"c. 1770","G209"
4933,"Plate with portrait bust",null,"c. 1750","G209"
4934,"""La Dame au Parasol"" plate","Cornelius Pronk","c. 1736-1738","G209"
4938,"Punch bowl with Swedish banknote",null,"c. 1762","G209"
4941,"Armorial tankard",null,"c. 1760","G209"
4942,"Sauce tureen with arms of Stewart",null,"c. 1770","G209"
5217,"Plate with Trianqi exterior",null,"early 17th century","G209"
5221,"Salad bowl with J.A. monogram",null,"c. 1790","G209"
5233,"Punch bowl with the arms of Stewart",null,"c. 1770","G209"
5234,"Punch bowl",null,"c. 1770","G209"
5235,"Punch bowl and stand",null,"c. 1736-1795","G209"
5238,"Wedding or anniversary plate for the Dutch market",null,"c. 1750","G209"
5360,"""Success to the Three Brothers"" punch bowl",null,"1764","G209"
5823,"""Make-do"" teapot",null,"c. 1720","G209"
5931,"Vomit pot for invalids",null,"c. 1750","G209"
5932,"Figure of Li Tieguai, a Daoist Immortal",null,"c. 1752","G209"
5933,"Dish",null,"c. 1643","G209"
5934,"Paste box",null,"c. 1643","G209"
5935,"Butter dish",null,"c. 1752","G209"
5936,"Soup tureen and stand",null,"c. 1817","G209"
6460,"""L'urne mystÃ©rieuse"" plate with initials ""S.D.M."" for the French market",null,"c. 1800","G209"
6461,"Monteith",null,"c. 1710","G209"
6466,"Fruit basket and stand with arms of Rees van Tets",null,"c. 1770","G209"
6468,"Meissen-style Tyrolean dancers",null,"c. 1752","G209"
13017,"""Summer"" plate with the crest of Martin","Francesco Bartolozzi","c. 1785","G209"
13018,"Masonic tankard",null,"c. 1790","G209"
15911,"Tureen stand with initials ""A.F."" for the American market",null,"c. 1810","G209"
15966,"Monteith","John Leach","1705-1706","G209"
19849,"Chamber candlestick and snuffer, one of a pair","Ebenzer Coker","1760-1763","G209"
21361,"Candlestick, one of a pair",null,"c. 1745","G209"
23116,"Saucer from a coffee set",null,"c. 1760","G209"
23117,"Cream jug from a coffee set",null,"c. 1760","G209"
24732,"Soup tureen with arms of the Duque de Agrada",null,"c. 1780","G209"
24775,"Dinner plate with arms of the Duque de Agrada",null,"c. 1780","G209"
29043,"Armchair, one of a pair",null,"c. 1810-1830","G209"
29044,"Armchair, one of a pair",null,"c. 1810-1830","G209"
31812,"Teapot",null,"c. 1752","G209"
31814,"Teapot",null,"c. 1643","G209"
31815,"Lotus bowl with tripod base",null,"c. 1643","G209"
31816,"Teapot",null,"c. 1643","G209"
31822,"Soup tureen",null,"c. 1755","G209"
31823,"Candlestick",null,"c. 1736-1796","G209"
32046,"Sauce tureen and stand with arms of Crooke",null,"c. 1770","G209"
34864,"Tyrolean dancers","Meissen Porcelain Factory","1735-1737","G209"
34976,"Spoon tray with landscape","Meissen Porcelain Factory","c. 1740","G209"
34978,"Beaker with shipping scenes","Meissen Porcelain Factory","1725-1730","G209"
52320,"The Ball at the Mansion House","Francesco Bartolozzi","1775","G209"
52320,"The Ball at the Mansion House","Giovanni-Battista Cipriani","1775","G209"
54371,"Sideboard",null,"c. 1790","G209"
75573,"Plate CLXVIII, Restruck on Vellum, from ""Histoire des Insects de l'Europe""","Maria Sibylla Merian","1730","G209"
94797,"Large platter, Chinese Export Partial Dinner Service",null,"c. 1780","G209"
94800,"Dinner plate with arms of the Duque de Agrada",null,"c. 1780","G209"
96512,"Dish with scene of monkey on a horse",null,"late 16th century","G209"
96513,"Candlestick",null,"c. 1640","G209"
96514,"Bowl with domestic scenes",null,"c. 1690","G209"
96515,"Arrow vase for the Islamic market",null,null,"G209"
96516,"Wine cistern",null,"early 18th century","G209"
96520,"Incense burner for the Islamic market",null,null,"G209"
96521,"Bottle vase with portrait of Queen Victoria",null,"c. 1897","G209"
96614,"Teapot with scenes of ships",null,"c. 1754","G209"
96692,"Masonic punch bowl",null,"1800-1805","G209"
96708,"Excavating the Clay","Unknown",null,"G209"
96710,"Breaking up the Clay","Unknown",null,"G209"
96712,"Pulverizing the Clay and Building the Kiln","Unknown",null,"G209"
96714,"Kiln-firing the Porcelain","Unknown",null,"G209"
96716,"Removing the Kiln-fired Wares","Unknown",null,"G209"
96718,"Packing the Finished Porcelain for Shipment","Unknown",null,"G209"
96737,"Sauce tureen with arms of van Reverhorst",null,"c. 1745","G209"
96738,"Wall fountain with arms of Brydges and Willoughby",null,"c. 1719","G209"
96739,"Charger with Dutch figures in garden setting",null,"c. 1725-1730","G209"
96741,"Ewer with arms of James Brydges, first Duke of Chandos",null,"c. 1719","G209"
96742,"Documentary shipping bowl",null,"late 18th century","G209"
96746,"Jug with arms of Philippe d'OrlÃ©ans",null,"c. 1720","G209"
96762,"Punch bowl",null,"first half of the 19th century","G209"
96763,"Armorial dish labeled ""Corbeau""",null,"c. 1710","G209"
96768,"Soup tureen with arms of Chase",null,"c. 1750","G209"
96772,"Punch bowl with arms of Doone",null,"c. 1755","G209"
96773,"Loving cup with arms of Bartlett",null,"c. 1780","G209"
96798,"""Arbour"" plate","Cornelius Pronk","c. 1740","G209"
96799,"""La Dame au Parasol"" plate","Cornelius Pronk","c. 1736-1738","G209"
96802,"Plate with Holy Family in grissaille",null,"c. 1745","G209"
96869,"Bourdaloue (oval chamber pot)",null,"first half of the 18th century","G209"
96870,"Plate with Meissen-style harbor scene",null,"c. 1740","G209"
96871,"""Bacchus"" tray",null,"c. 1700","G209"
96872,"Meissen-style lemon basket and stand",null,"c. 1765","G209"
96873,"Milk bowl",null,"c. 1752","G209"
96874,"Plate with quasi-European ship and chop boat",null,"c. 1730","G209"
96875,"Teapot with quasi-European ship and chop boat",null,"c. 1730","G209"
96876,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96877,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96878,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96879,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96880,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96881,"Plate from the ""Erotic"" series",null,"c. 1720","G209"
96889,"Chamber candlestick, one of a pair",null,"c. 1785","G209"
96891,"Plate with portrait of Queen Victoria",null,"c. 1897","G209"
96892,"Baluster vase with portraits of Queen Victoria",null,"c. 1897","G209"
96893,"Cider jug",null,"c. 1800","G209"
96894,"Elephant candle holder for the Indian market",null,null,"G209"
96895,"Figure of Portuguese missionary",null,"c. 1880","G209"
96903,"Tankard with the arms of Lord Trevor impaling Weldon",null,"c. 1722","G209"
98577,"Sauce tureen with arms of van Reverhorst",null,"c. 1745","G209"
100917,"Salad bowl","Worcester Porcelain Works (a.k.a. Royal Worcester Porcelain Company)","c. 1810","G209"
