"id","title","artist","date","room"
1932,"Chakra","Unknown","13th century","G220"
3524,"JizÅ, the Bodhisattva of the Earth Matrix","Unknown","early 13th century","G220"
4867,"Portrait Sculpture of Priest GyÅki","Unknown","early 17th century","G220"
6614,"Incense burner",null,null,"G220"
6615,"Five-pronged vajra",null,"late 14th century","G220"
99722,"Buddhist Reliquary in the Shape of a Wish-Granting Jewel","Unknown",null,"G220"
116725,"Daiitoku MyÅÅ, the Wisdom King of Awe-Inspiring Power","Unknown","second half 13th century","G220"
118225,"Kakebotoke","Unknown","14th century","G220"
118429,"Welcoming Descent of JizÅ, Bodhisattva of the Earth Matrix","Sakai Hōitsu","early 19th century","G220"
118443,"Makora, one of the Twelve Divine Generals","Unknown","early 14th century","G220"
122057,"The Healing Buddha (Yakushi Nyorai) and Twelve Generals","Unknown",null,"G220"
122374,"Amida, the Buddha of Infinite Light",null,"early 12th century","G220"
122378,"Bonten, the Creator","Unknown","late 10th century","G220"
122380,"Shri-mahadevi (KichijÅten)","Unknown","first half 14th century","G220"
122382,"Shinto God","Unknown","12th-13th century","G220"
122383,"Shinto Goddess","Unknown","12th-13th century","G220"
122384,"ZaÅ Gongen, Manifestation of Mount Kinpu","Unknown","12th century","G220"
122525,"Container for rubbing incense",null,"14th century","G220"
122527,"Ewer","Rihei","15th-16th century","G220"
122528,"Incense burner with Chinese lions",null,"16th century","G220"
122532,"Ritual bell with handle in the shape of the vajra",null,"18th century","G220"
