"id","title","artist","date","room"
206,"Female ""Long Sleeve"" Dancer",null,null,"G215"
207,"Almsbowl",null,"c. 1100","G215"
514,"Po-shan-lu censer",null,null,"G215"
515,"Model of a stove",null,null,"G215"
821,"Yung Cheng (Ceremonial Bell)",null,"late 6th-5th century B.C.","G215"
826,"Cheng (Ritual ""Hand"" Bell)",null,"early 5th century B.C.","G215"
869,"Dancing Figure, one of a pair",null,"206 B.C.-A.D. 220","G215"
890,"Pendant in the form of a Dragon",null,"480-221 B.C.","G215"
891,"Bird Finial",null,"1523-1028 B.C.","G215"
892,"Bird Plaque",null,"1523-1028 B.C.","G215"
893,"Bird Pendant in Silhouette",null,"1027-775 B.C.","G215"
894,"Bird Pendant",null,"1050-770 B.C.","G215"
895,"Handle",null,"1027-775 B.C.","G215"
896,"Pendant in the form of a Blunt Beaked Bird",null,"1027-775 B.C.","G215"
898,"Ornament with Faces of Human and Monster",null,"3300-2000 BCE","G215"
899,"Pendant in the form of a Dragon",null,"1027-775 B.C.","G215"
900,"Buffalo-Head Appliqu̩",null,"1027-775 B.C.","G215"
901,"Dragon Pendant",null,"1027-775 B.C.","G215"
902,"Heng Girdle-Pendant Headpiece",null,"480-221 B.C.","G215"
903,"Pendant in the Form of a Fish",null,"770-221 B.C.","G215"
904,"Jade Pendant",null,"1027-775 B.C.","G215"
905,"Bird Pendant",null,"1027-775 B.C.","G215"
906,"Pendant in Bird Form",null,"1027-775 B.C.","G215"
907,"Cicada Pendant",null,"1027-775 B.C.","G215"
909,"Bird Pendant",null,"1027-775 B.C.","G215"
910,"Dragon Pendant",null,"1027-775 B.C.","G215"
911,"Hsi Pendant",null,"1027-775 B.C.","G215"
912,"Huang Crescent Shaped Pendant",null,"480-221 B.C.","G215"
913,"Bull-Head Pendant",null,"1027-775 B.C.","G215"
915,"Standing Figurine",null,null,"G215"
916,"Bird Pendant",null,"1027-775 B.C.","G215"
917,"Dragon Pendant",null,"1600-1100 B.C.","G215"
918,"Pendant in the Form of a Fish",null,"475-221 B.C.","G215"
919,"Seated Bird Pendant",null,"1122-722 B.C.","G215"
920,"Pendant in the Form of a Tiger",null,"1027-775 B.C.","G215"
921,"Pendant in the Form of a Tiger",null,"1027-775 B.C.","G215"
922,"Huang Crescent Shaped Pendant",null,"475-221 B.C.","G215"
923,"Pendant in the Form of a Fish",null,"480-221 B.C.","G215"
924,"Pendant in the Form of a Fish",null,"480-221 B.C.","G215"
926,"Mi Bow Tip",null,"1766-1122 B.C.","G215"
927,"Mi Bow Tip",null,"1766-1122 B.C.","G215"
929,"Bird Pendant",null,"1122-722 B.C.","G215"
931,"Ceremonial Ko Dagger",null,"1766-1122 B.C.","G215"
933,"Ko Dagger Pendant",null,"1766-1122 B.C.","G215"
934,"Animal Face Appliqu̩",null,"1766-1122 B.C.","G215"
935,"Animal Face Appliqu̩",null,"1766-1122 B.C.","G215"
936,"Bull-Head Pendant",null,"1766-1122 B.C.","G215"
940,"Bird Plaque",null,"1766-1122 B.C.","G215"
941,"Chueh Disc with Slit Opening",null,"480-221 B.C.","G215"
942,"Bird Plaque (Fitting)",null,"1766-1122 B.C.","G215"
943,"Toad Inlay",null,"1766-1122 B.C.","G215"
944,"Bird Plaque",null,"1766-1122 B.C.","G215"
945,"Ceremonial Ko Dagger",null,"1766-1122 B.C.","G215"
946,"Ceremonial Axe",null,"1766-1122 B.C.","G215"
947,"Handle",null,"1766-1122 B.C.","G215"
948,"Pendant in the Form of a Hsi Tiger",null,"480-221 B.C.","G215"
949,"Pendant in the Form of a Hsi Tiger",null,"480-221 B.C.","G215"
952,"Pendant in the Form of a Hsi Tiger",null,"480-221 B.C.","G215"
953,"Pendant of a Dancer",null,"480-221 B.C.","G215"
954,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
955,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
956,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
957,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
958,"Pendant in the Form of a Aoomorphic Figure",null,"480-221 B.C.","G215"
959,"Hsi-pi Disc",null,"206 B.C.-A.D. 220","G215"
960,"Sword Pommel Chien Shou",null,"206 B.C.-A.D. 220","G215"
961,"Amulet in the Form of a Cicada",null,"206 B.C.-A.D. 220","G215"
963,"Belt Hook",null,"475-221 B.C.","G215"
964,"Pi Scabbard Chape",null,"206 B.C.-A.D. 220","G215"
965,"Bead",null,"480-221 B.C.","G215"
966,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
967,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
968,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
969,"Pendant in the Form of a Dragon",null,"206 B.C.-A.D. 220","G215"
970,"Pendant in the Form of a Dragon",null,"480-221 B.C.","G215"
971,"Chi Huan Disc with Notches",null,"775-480 B.C.","G215"
975,"Ts'ung",null,"206 B.C.-A.D. 220","G215"
976,"Ts'ung",null,"1122-722 B.C.","G215"
977,"Ts'ung",null,"1122-722 B.C.","G215"
978,"Ts'ung",null,"1122-722 B.C.","G215"
979,"Oval Tube",null,"722-481 B.C.","G215"
980,"Ts'ung",null,"1122-722 B.C.","G215"
982,"Hu Trapezoidal Blade",null,"1122-722 B.C.","G215"
983,"Axe Scepter",null,"1766-1122 B.C.","G215"
984,"Trapezoidal Ceremonial Axe",null,"1766-1122 B.C.","G215"
985,"Fu Axe Scepter",null,"1766-1122 B.C.","G215"
986,"Ya Chang Scepter",null,"1122-722 B.C.","G215"
988,"Pi Disk",null,"206 B.C.-A.D. 220","G215"
990,"Pi (Ceremonial Disk Symbolizing Heaven)",null,"206 B.C.-A.D. 220","G215"
991,"Ceremonial Ko Dagger",null,"1766-1122 B.C.","G215"
993,"Po-Shan-Lu (Hill Censer)",null,null,"G215"
995,"Dragon Ornament",null,"480-221 B.C.","G215"
996,"Pendant in the Form of a Reclining Cow",null,"206 B.C.-A.D. 220","G215"
997,"Mi Bow Tip",null,"1766-1122 B.C.","G215"
999,"Plaque",null,"480-221 B.C.","G215"
1000,"Cylindrical Button-like Object, one of a pair",null,"480-221 B.C.","G215"
1001,"Cylindrical Button-like Object, one of a pair",null,"480-221 B.C.","G215"
1002,"Human-Figure Pendant",null,"1523-1028 B.C.","G215"
1003,"Archer's Thumb Ring",null,"480-221 B.C.","G215"
1004,"Ox Pendant",null,"1122-722 B.C.","G215"
1005,"Hsi Pendant",null,"206 B.C.-A.D. 220","G215"
1006,"Bird Pendant in the Form of a Ko Dagger",null,"1027-221 B.C.","G215"
1007,"Pendant in the Form of a Dog",null,"1027-722 B.C.","G215"
1010,"Hairpin",null,"1523-1028 B.C.","G215"
1011,"Disc with Slit Opening",null,"475-221 B.C.","G215"
1012,"Garment Ornament",null,"475-221 B.C.","G215"
1013,"Rectangular Pendant",null,"206 B.C.-A.D. 220","G215"
1014,"Pendant in the Form of a Bird",null,"1100-771 B.C.","G215"
1015,"Bird Pendant",null,"1100-771 B.C.","G215"
1016,"Bird Pendant",null,"1100-771 B.C.","G215"
1017,"Bird Pendant",null,"1100-771 B.C.","G215"
1018,"Hsi-pi Disc",null,"475-221 B.C.","G215"
1019,"Pendant in the Form of a Bird",null,"1100-771 B.C.","G215"
1020,"Pendant in the Form of a Hsi Tiger",null,"475-221 B.C.","G215"
1021,"Arrowhead",null,"1100-771 B.C.","G215"
1022,"Pendant in the Form of a Hsi Dragon",null,"475-221 B.C.","G215"
