"id","title","artist","date","room"
328,"Broad collar",null,"2040-1783 BCE","G254"
1937,"Sande mask",null,"second quarter of 20th century","G254"
2137,"Mask",null,"1950s","G254"
4172,"Ear pendants (tiboukaria)","Unknown","1880-1900","G254"
4177,"Hand pendant","Unknown","about 1850","G254"
4314,"Divination tray",null,"mid 20th century","G254"
4776,"Hornbill mask",null,"early 20th century","G254"
5444,"Necklace (tasdit)",null,"early 20th century","G254"
5773,"Door",null,"mid 19th century","G254"
5774,"Bag",null,null,"G254"
5856,"Brooches (Fibula with pectoral)",null,"early 20th century","G254"
5972,"Necklace",null,null,"G254"
5976,"Headrest",null,null,"G254"
5980,"Flywhisk",null,"about 1950","G254"
6449,"Pendant",null,null,"G254"
8672,"Vessel",null,"mid 20th century","G254"
13213,"Rimmonim (Torah finial) (one of a pair)",null,"early 20th century","G254"
13214,"Rimmonim (Torah finial) (one of a pair)",null,null,"G254"
13608,"Headrest",null,"c. 2635-2155 BCE","G254"
27639,"Amulet (tcherot)",null,null,"G254"
50083,"Headrest","Unknown","mid 20th century","G254"
60627,"Head",null,"1000 BCE-300 CE","G254"
60755,"Comb",null,null,"G254"
60759,"Comb",null,"mid 20th century","G254"
82019,"Yad (Torah pointer)",null,"c. 1900","G254"
106295,"Hairpin",null,"mid 20th century","G254"
108741,"Woman's vest",null,"c. 1970","G254"
108765,"Processional cross",null,"late 15th century","G254"
108766,"Diptych icon","Unknown","about 1700","G254"
108913,"Beard comb","Unknown","early 20th century","G254"
109094,"Drum",null,"about 1950","G254"
111099,"Basket","Unknown","early 20th century","G254"
111471,"Drum",null,"early 20th century","G254"
113238,"Male figure",null,null,"G254"
114138,"Khosi figure",null,"mid 20th century","G254"
114833,"Hair comb",null,"about 1800","G254"
115320,"Pair of clappers",null,"about 1550-1292 BCE","G254"
115353,"Slit gong",null,"about 1940","G254"
115744,"Rectangular silver pendant with chain",null,null,"G254"
116474,"Do mask",null,"second quarter of 20th century","G254"
119230,"Crucifix",null,null,"G254"
119348,"Amulet container",null,"late 1800s","G254"
120614,"Bottle with stopper","Unknown","first half of 20th century","G254"
120738,"Veil weight",null,"mid 20th century","G254"
123396,"Tapper",null,null,"G254"
123410,"Crucifix",null,null,"G254"
124239,"Crossroads Marker with Little Hand, Reaching","Renée Stout","2015","G254"
125260,"Cross pendant",null,"late 19th-early 20th century","G254"
125441,"Plank Mask",null,"c. 1960","G254"
125877,"Mask",null,"1960s","G254"
125916,"Hand cross",null,null,"G254"
126050,"Ladder",null,"mid 20th century","G254"
127101,"Slit gong",null,"first half of 20th century","G254"
127612,"Qur'anic writing board",null,"mid 20th century","G254"
127700,"Untitled (mask)","Goncalo Mabunda","2017","G254"
128330,"La Belle Ã©charpe","Sory Sanlé","1971 (printed 2017)","G254"
128332,"Le commandant","Sory Sanlé","1976 (printed 2017)","G254"
128334,"Les Deux Amies au Pagne","Sory Sanlé","1972 (printed 2017)","G254"
128337,"L'homme qui fume","Sory Sanlé","1971 (printed 2017)","G254"
128338,"Mali Djeli","Sory Sanlé","1984 (printed 2017)","G254"
128339,"Yamaha de Nuit","Sory Sanlé","1972 (printed 2017)","G254"
128443,"Amour, ma chÃ©rie","Sory Sanlé","1970 (printed 2018)","G254"
