"id","title","artist","date","room"
29495,"Civil Dignitary",null,"618-906","G207"
31067,"Door Hood from Ceremonial Gate",null,"1728","G207"
84073,"Lokapala Guardian King, one of a pair",null,"late 7th-early 8th century","G207"
84074,"Lokapala Guardian King, one of a pair",null,"late 7th-early 8th century","G207"
95595,"Two camels and a groom (Camel)",null,"618-907","G207"
95596,"Two camels and a groom (Camel and groom)",null,"618-906","G207"
95597,"Kowtowing Official",null,"late 7th-early 8th century","G207"
95826,"Striding Horse",null,"549-577","G207"
96035,"Striding Horse",null,"549-577","G207"
96036,"Horse, one of a pair",null,"618-907","G207"
96037,"Horse, one of a pair",null,"618-907","G207"
96042,"Zodiac figure with rat, one of a set of twelve",null,"618-907","G207"
96043,"Zodiac figure with ox, one of a set of twelve",null,"618-907","G207"
96044,"Zodiac figure with tiger, one of a set of twelve",null,"618-907","G207"
96045,"Zodiac figure with rabbit, one of a set of twelve",null,"618-907","G207"
96046,"Zodiac figure with green dragon, one of a set of twelve",null,"618-907","G207"
96047,"Zodiac figure with snake, one of a set of twelve",null,"618-907","G207"
96048,"Zodiac figure with horse, one of a set of twelve",null,"618-907","G207"
96049,"Zodiac figure with sheep, one of a set of twelve",null,"618-907","G207"
96050,"Zodiac figure with monkey, one of a set of twelve",null,"618-907","G207"
96051,"Zodiac figure with rooster, one of a set of twelve",null,"618-907","G207"
96052,"Zodiac figure with dog, one of a set of twelve",null,"618-907","G207"
96053,"Zodiac figure with boar, one of a set of twelve",null,"618-907","G207"
97461,"Prancing Horse",null,"618-906","G207"
