"id","title","artist","date","room"
57,"Dovizia","Giovanni della Robbia","c. 1520","G343"
111,"Wedding chest (cassone)",null,null,"G343"
1275,"Madonna and Child","Giovanni Battista Cima da Conegliano","probably between 1500 and 1504","G343"
1512,"Saint Romuald","Fra Angelico (Fra Giovanni da Fiesole)","c. 1440","G343"
1586,"The Coronation of the Virgin with Five Music-Making Angels","Mariotto di Nardo","1408","G343"
1610,"Saint Sirus","Vincenzo Foppa","c. 1460","G343"
1611,"Saint Paul","Vincenzo Foppa","c. 1460","G343"
1628,"Saint Bartholomew and Saint Anthony Abbot","Mariotto di Nardo","1408","G343"
1632,"Two Muses","Filippino Lippi",null,"G343"
1632,"Two Muses","Master of Tavernelle (Niccolò Cartoni?)",null,"G343"
1679,"Standing Madonna with Child","Nardo di Cione","c. 1350-1354","G343"
1680,"The Nativity","Fra Angelico (Fra Giovanni da Fiesole)","c. 1425","G343"
1681,"Portrait of a Lady","Benedetto Ghirlandaio",null,"G343"
1697,"Saint Lucy","Benedetto di Bindo Zoppo","c. 1410","G343"
2225,"Madonna and Child Enthroned","Nicola di Maestro Antonio (di Ancona)","c. 1490","G343"
2488,"Way to Emmaus","Bartolomeo di Tommaso","c. 1440","G343"
2489,"Pentecost","Bartolomeo di Tommaso","c. 1440","G343"
3632,"Madonna and Child","Segna di Buonaventura","c. 1310","G343"
10425,"Crucifixion with the Virgin, Saint John the Evangelist and a Clerical Donor","Lippo Vanni","c. 1350-1360","G343"
10448,"Madonna and Child Enthroned with Saints","Bernardo Daddi","1339","G343"
115120,"Blessed Gerard of Villamagna","Antonio Federighi","c. 1460","G343"
