"id","title","artist","date","room"
3011,"Vase","George E. Ohr","c. 1910","G379"
3840,"Long-stemmed goblet","Friedrich Zitzmann","c. 1900","G379"
4725,"Hot water kettle, from a five-piece coffee and tea set","Emile Puiforcat Silversmiths","1925","G379"
4725,"Hot water kettle, from a five-piece coffee and tea set","Jean Puiforcat","1925","G379"
6305,"Vase","Louis Comfort Tiffany","c. 1900","G379"
6305,"Vase","Tiffany Furnaces","c. 1900","G379"
6945,"Lamp","Jacques  Le Chevallier","c. 1927-1930","G379"
6945,"Lamp","Rene Koechlin","c. 1927-1930","G379"
6946,"Lamp","Jacques  Le Chevallier","c. 1927-1930","G379"
6946,"Lamp","Rene Koechlin","c. 1927-1930","G379"
6949,"Ice gun","Opco Company","1935","G379"
6949,"Ice gun","Unknown","1935","G379"
6958,"Tea kettle on floor stand","Johannes (Jan) Eisenlöffel","c. 1906","G379"
6959,"Piano lamp","Jacobus Johannes Pieter Oud","c. 1928","G379"
6959,"Piano lamp","W. H. Gispen","c. 1928","G379"
6982,"Centerpiece bowl","Marie Zimmermann","c. 1910","G379"
6985,"Bowl","J. Winhardt & Company","1906","G379"
6985,"Bowl","Ludwig Vierthaler","1906","G379"
6987,"Vase","Theodore Hanford Pond","c. 1910","G379"
6992,"Biscuit box","Emmanuel Josef Margold","c. 1925","G379"
6993,"Table lamp","Belmag","1928","G379"
6993,"Table lamp","Christian Dell","1928","G379"
6996,"Firescreen","Edgar Brandt","c. 1923","G379"
7092,"Candle lamp","Goldsmiths & Silversmiths Co.","1900","G379"
7092,"Candle lamp","James Powell and Sons","1900","G379"
7092,"Candle lamp","Kate Harris","1900","G379"
7092,"Candle lamp","William Hutton & Sons, Ltd.","1900","G379"
7094,"Covered tureen","Argentor","c. 1902","G379"
7094,"Covered tureen","Gisela Falke von Lilienstein","c. 1902","G379"
7097,"Basket","Josef Hoffmann","c. 1905-1910","G379"
7097,"Basket","Wiener Werkstätte (Vienna Workshops)","c. 1905-1910","G379"
7106,"Centerpiece coupÃ© (bowl)","La Maison Desny","c. 1927-1928","G379"
7106,"Centerpiece coupÃ© (bowl)","M. Desnet","c. 1927-1928","G379"
7106,"Centerpiece coupÃ© (bowl)","René Nauny","c. 1927-1928","G379"
7111,"Candelabrum","Bruno Paul","1901","G379"
7111,"Candelabrum","K. M. Seifert & Company","1901","G379"
7113,"Samovar","Bruno Paul","1904","G379"
7113,"Samovar","Werkstätten für Kunst stet Handwerk","1904","G379"
7115,"Tea kettle","AEG (Allgemeine Elektrizitäts-Gesellschaft)","c. 1909","G379"
7115,"Tea kettle","Peter Behrens","c. 1909","G379"
7131,"Pitcher","Archibald Knox","1901","G379"
7131,"Pitcher","Liberty & Company","1901","G379"
7131,"Pitcher","William Haseler & Sons","1901","G379"
7157,"Seven Ball Side Chair, model number 371","Jacob & Josef Kohn","c. 1906","G379"
7157,"Seven Ball Side Chair, model number 371","Josef Hoffmann","c. 1906","G379"
8413,"Creamer, from a five-piece coffee and tea service","Jean Puiforcat","1925","G379"
8414,"Coffee pot, from a five-piece coffee and tea service","Jean Puiforcat","1925","G379"
