"id","title","artist","date","room"
108,"Tobacco jar","Florence Willets","c. 1915","G320"
4189,"Planter","Tiffany Studios","c. 1905","G320"
4499,"Cypriot vase","Louis Comfort Tiffany","c. 1900","G320"
8363,"Lotus table","John S. Bradstreet","c. 1903-1907","G320"
10015,"Valance","John S. Bradstreet","c. 1904","G320"
10016,"Chair","John S. Bradstreet","c. 1904","G320"
10017,"Wall sconce with salamander and floral motif","John S. Bradstreet","c. 1904","G320"
10018,"Wall sconce in the form of a dragon, one of a pair","John S. Bradstreet","c. 1904","G320"
10042,"Card table","John S. Bradstreet","c. 1904","G320"
13011,"Jewel box","Tiffany Studios","c. 1905","G320"
23139,"Double desk","John S. Bradstreet","1900-1914","G320"
23273,"Armchair","John S. Bradstreet","c. 1906","G320"
23274,"Piano bench","John S. Bradstreet","1900-1914","G320"
23376,"Tripod table","John S. Bradstreet","1900-1914","G320"
23377,"Upright piano","John S. Bradstreet","1900-1914","G320"
23402,"Chest","John S. Bradstreet","1900-1914","G320"
23423,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23425,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23426,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23427,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23428,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23429,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23430,"Table with double tripod base","John S. Bradstreet","1900-1914","G320"
23431,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23432,"Electrified candlestick, one of a pair","John S. Bradstreet","1900-1914","G320"
23433,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23434,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23435,"Fu Dog","John S. Bradstreet","1900-1914","G320"
23436,"Side chair","John S. Bradstreet","1900-1914","G320"
23437,"Side chair","John S. Bradstreet","1900-1914","G320"
23438,"Fu Dog","John S. Bradstreet","1900-1914","G320"
23440,"Bookcase door from Prindle house","John S. Bradstreet","1900-1914","G320"
23441,"Wall sconce in the form of two parrots from Prindle house","John S. Bradstreet","c. 1904","G320"
23442,"Footstool or table","John S. Bradstreet","1906","G320"
23443,"Floor lamp, one of pair","John S. Bradstreet","1900-1914","G320"
23444,"Floor lamp, one of a pair","John S. Bradstreet","1900-1914","G320"
23445,"Chrysanthemum wall sconce from Prindle house","John S. Bradstreet","c. 1904","G320"
23446,"Wall sconce with water lily motif from Prindle house","John S. Bradstreet","c. 1904","G320"
23447,"Wall sconce in the form of a dragon, one of a pair from Prindle house","John S. Bradstreet","c. 1904","G320"
23449,"Wall sconce with water lilly motif from Prindle house","John S. Bradstreet","c. 1904","G320"
23450,"Electrified candlestick, one of a pair","John S. Bradstreet","1900-1914","G320"
23451,"Chandelier from Prindle house","John S. Bradstreet","1900-1914","G320"
23453,"Sofa","John S. Bradstreet","1900-1914","G320"
23454,"Lantern in the form of a birdhouse from Prindle house","John S. Bradstreet","1900-1914","G320"
23459,"Lolling chair","John S. Bradstreet","1900-1914","G320"
23460,"Picture frame from the Prindle House","John S. Bradstreet","1900-1914","G320"
23462,"Rug, Carpet from the Prindle House Living Room",null,"c. 1904","G320"
23463,"Fringed valance over window seat from the Prindle House","John S. Bradstreet","c. 1904","G320"
23464,"Fringed valance over bay window from the Prindle House","John S. Bradstreet","c. 1904","G320"
23466,"Panel for door with lily pads, one of a pair, from the Prindle House","John S. Bradstreet","c. 1904","G320"
23467,"Photo Album from the Prindle House",null,null,"G320"
23468,"Panel for window to porch, one of a pair, from the Prindle House","John S. Bradstreet","c. 1904","G320"
23469,"Panel for window to porch, one of a pair, from the Prindle House","John S. Bradstreet","c. 1904","G320"
23470,"Panel for bay window, one of a pair, from the Prindle House","John S. Bradstreet","c. 1904","G320"
23471,"Panel for bay window, one of a pair, from the Prindle House","John S. Bradstreet","c. 1904","G320"
23472,"Prindle House curtain, one of a pair","John S. Bradstreet","1900-1914","G320"
23473,"Prindle House curtain, one of a pair","John S. Bradstreet","1900-1914","G320"
23475,"Fringed valance over window to porch from the Prindle House","John S. Bradstreet","c. 1904","G320"
23476,"Standing Ashtray","John S. Bradstreet","1900-1914","G320"
23480,"Carved panel","John S. Bradstreet","1900-1914","G320"
23482,"Andiron, one of a pair","John S. Bradstreet","1900-1914","G320"
23483,"Side chair","John S. Bradstreet","1900-1914","G320"
23485,"Andiron, one of a pair","John S. Bradstreet","1900-1914","G320"
23487,"Folding fire screen","John S. Bradstreet","1900-1914","G320"
23488,"Upright Telephone with Button Box from the Prindle House",null,null,"G320"
23492,"Photo Album from the Prindle House",null,null,"G320"
23493,"Photo Album from the Prindle House",null,null,"G320"
28088,"Vase","Louis Comfort Tiffany",null,"G320"
40443,"""Mandarin"" (Lotus Leaf) lamp","Louis Comfort Tiffany","c. 1900-1905","G320"
101301,"The Writing in Prose and Verse of Rudyard Kipling",null,"1909","G320"
