"id","title","artist","date","room"
44,"The White Bridge","John Henry Twachtman","c. 1895","G323"
45,"Isles of Shoals","Childe Hassam","1899","G323"
452,"Catskill Mountain House","Jasper Francis Cropsey","1855","G323"
1565,"Diana with a Bow","Frederick William MacMonnies","1890","G323"
1694,"A Scene on the Tohickon Creek: Autumn","Thomas Moran","1868","G323"
2762,"Quiet Seascape","William Trost Richards","1883","G323"
2903,"The Merced River in Yosemite","Albert Bierstadt","1868","G323"
12936,"The Mill Stream, Montclair, New Jersey","George Inness","c. 1888","G323"
120486,"Moonlit Landscape","Ralph Albert Blakelock","N.D.","G323"
120547,"Chestnut Tree - Grey","Georgia O'Keeffe","1924","G323"
120565,"Lake George","Edward Steichen","1910","G323"
120675,"Carnelian Country","Marsden Hartley","1932","G323"
121748,"Cap Noir - St. Pierre","William J. Glackens","1902","G323"
121842,"Maine Coast (Sea Rocks)","Robert Henri","1903-1908","G323"
128396,"Autumn in the Adirondacks","Alexander Wyant","c. 1872-1873","G323"
128397,"Bear Mountain and Iona Island on the Hudson River","David Johnson","1872","G323"
