"id","title","artist","date","room"
1224,"Seated Girl (FrÃ¤nzi Fehrmann)","Ernst Ludwig Kirchner","1910 (altered 1920)","G263"
6947,"Handbag","Unknown","c. 1930","G263"
21172,"Self Portrait","Frances Cranmer Greenman","1923","G263"
40235,"Plateau from a dresser set","Jean Dunand","1925-1930","G263"
40236,"Covered box from a dresser set","Jean Dunand","1925-1930","G263"
40237,"Mirror from a dresser set","Jean Dunand","1925-1930","G263"
40256,"Handbag","Unknown","c. 1930","G263"
40958,"Young-Quinlan Co. box","Armand-Albert Rateau","c. 1940","G263"
40959,"Young-Quinlan Co. box","Armand-Albert Rateau","c. 1926 (design)","G263"
40960,"Young-Quinlan Co. box","Armand-Albert Rateau","c. 1926 (design)","G263"
40964,"Purse","Unknown","c. 1925","G263"
61193,"The Family Circle","Pierre Daura","c. 1954","G263"
81453,"Handbag",null,"c. 1930","G263"
121940,"Martha Graham, New York","Edward Steichen","1931 (printed later)","G263"
