"id","title","artist","date","room"
2621,"Tea leaf storage jar","Unknown",null,"G224"
5354,"Tea bowl (chawan)","Suzuki Gorō","1996","G224"
6358,"Gourd-shaped Tea Caddy","Takatori Seizan","1977","G224"
6654,"Tea leaf storage jar",null,"late 16th century","G224"
6655,"Vase in meiping shape",null,"13th century","G224"
9789,"Tea caddy","Unknown","late 16th century","G224"
12482,"Red tea bowl with fisherman","Unknown","18th century","G224"
39607,"Tea caddy",null,"late 16th - early 17th century","G224"
51415,"Tea bowl","Unknown",null,"G224"
60563,"Tea scoop","Unknown","20th century","G224"
62708,"""Clog-shaped"" tea bowl","Unknown","1614-1624","G224"
66031,"Tea caddy named ""Tamamizu""","Unknown","13th century","G224"
80403,"Ido-style tea bowl","Tsujimura Shirō","2002","G224"
80848,"[Lid for tea caddy]",null,null,"G224"
106860,"Åhi tea bowl","Ōhi Toshio","1991","G224"
117107,"Black Raku Tea Bowl","Kitamura Tatsuo","before 2006","G224"
122407,"""Burst bag"" Freshwater Jar",null,"late 16th - early 17th century","G224"
122423,"Tea caddy","Nonomura Ninsei","after 1657","G224"
122434,"Tea caddy",null,"late 16th century","G224"
128289,"Water container (mizusashi)","Abe Anjin","2014","G224"
128291,"Water container (mizusashi)","Imaizumi Imaemon XIV","2016","G224"
128295,"Water container (mizusashi)","Kawakami Kiyomi","2017","G224"
128297,"Water container (mizusashi)","Kondō Hiroshi","2009","G224"
128301,"Water container (mizusashi)","Nakazato Taroemon XII","1970","G224"
128306,"Water container (mizusashi)","Yamamoto Izuru","2017","G224"
