"id","title","artist","date","room"
280,"Cosmetic Box",null,null,"G221"
1602,"Egrets in Plum and Willow","Sesson Shūkei",null,"G221"
2253,"Writing box with moon and wave design",null,null,"G221"
2385,"Box for writing paper with landscape design",null,null,"G221"
10603,"Egrets in Plum and Willow","Sesson Shūkei",null,"G221"
14111,"Box",null,null,"G221"
14112,"Box",null,null,"G221"
14113,"Round Box",null,null,"G221"
14114,"Round Box",null,null,"G221"
14116,"Round Box",null,null,"G221"
14120,"Round Box",null,null,"G221"
34448,"Cosmetic Case",null,null,"G221"
34453,"Round box",null,null,"G221"
34454,"Square box",null,null,"G221"
45653,"Tiger Emerging from Bamboo","Kanō Tsunenobu","1704-1713","G221"
