"id","title","artist","date","room"
99622,"Woman in Chair","Gaston Lachaise","c. 1924","G359"
99623,"Draped Standing Female Figure","Elie Nadelman","c. 1907-1908","G359"
120488,"Maine Coast","Peter Blume","1926","G359"
120500,"Macy's Parade","Lucille Corcos","1942","G359"
120532,"Subway Acrobats","Jacob Lawrence","1959","G359"
120571,"The Entertainers","George Tooker","1959","G359"
120580,"Christmas Morning","Andrew Wyeth","1944","G359"
120679,"Tollan, Aztec Legend","Marsden Hartley","1933","G359"
121620,"The Supermarket","George Tooker","1972","G359"
121651,"My Parents II","Henry Koerner","1946","G359"
121719,"Autumn Leaves","Bernard Perlin","1947","G359"
121913,"Post War","Henry Koerner","c. 1945-1948","G359"
121920,"The Barn","John Wilde","1954","G359"
122015,"Men And Women Fighting","George Tooker","1958","G359"
