"id","title","artist","date","room"
2725,"City Night","Georgia O'Keeffe","1926","G378"
3553,"""DAR"" (Dining Armchair Rod) armchair","Charles Eames","1951 (designed c. 1948)","G378"
3553,"""DAR"" (Dining Armchair Rod) armchair","Ray Eames","1951 (designed c. 1948)","G378"
3555,"ESU (Eames Storage Unit) buffet","Charles Eames","c. 1950","G378"
3555,"ESU (Eames Storage Unit) buffet","Ray Eames","c. 1950","G378"
3707,"""Paimio"" chair","Alvar Aalto","c. 1932","G378"
4026,"Diamond armchair","Harry Bertoia","c. 1952","G378"
4026,"Diamond armchair","Knoll, New York, New York","c. 1952","G378"
4554,"Side chair","Peter Behrens","1902","G378"
5137,"Leg splint","Charles Eames","1943-1945","G378"
5137,"Leg splint","Ray Eames","1943-1945","G378"
5738,"Urn","Frank Lloyd Wright","c. 1903","G378"
5738,"Urn","James A. Miller & Brothers","c. 1903","G378"
5741,"Monumental  vase","American Terra Cotta and Ceramic Company","c. 1905-1910","G378"
5741,"Monumental  vase","William Day Gates","c. 1905-1910","G378"
6783,"""Nocturne"" radio","Sparton Corporation","c. 1937","G378"
6783,"""Nocturne"" radio","Walter Dorwin Teague","c. 1937","G378"
8317,"Table","Josef Hoffmann","1904","G378"
8317,"Table","Wiener Werkstätte (Vienna Workshops)","1904","G378"
8366,"Monumental vase","George R. Prentiss Kendrick","c. 1898","G378"
8366,"Monumental vase","Grueby Faience Company","c. 1898","G378"
8368,"""Double Oval"" table","Charles Limbert","c. 1910","G378"
8368,"""Double Oval"" table","Charles P. Limbert Company","c. 1910","G378"
12806,"Rocker","Knoll, New York, New York","1945-1946","G378"
12806,"Rocker","Marianne Strengell","1945-1946","G378"
12806,"Rocker","Ralph Rapson","1945-1946","G378"
17014,"White Bowl","Hazel Moore",null,"G378"
17319,"Cloud Chamber Dream","John E. Anderson",null,"G378"
18098,"The Rook","James Paul Morgan","c. 1950","G378"
18100,"Green Weed River","Robert W. Peterson","c. 1951","G378"
18300,"Caught in the Net I","Maurice Freedman","1949","G378"
39831,"""Egg"" rocking chair","Josef Hoffmann","c. 1922","G378"
39831,"""Egg"" rocking chair","Società Anonima Antonio Volpe","c. 1922","G378"
39832,"""Sitzmaschine"" reclining armchair, model no. 670","Jacob & Josef Kohn","c. 1905","G378"
39832,"""Sitzmaschine"" reclining armchair, model no. 670","Josef Hoffmann","c. 1905","G378"
40410,"Hanging lantern","William Arthur Smith Benson","c. 1895","G378"
40424,"Display cabinet","E. A. (Ernest Archibald) Taylor","c. 1898","G378"
40431,"Umbrella stand","Friedrich Adler","1900","G378"
40431,"Umbrella stand","Walter Scherf","1900","G378"
40457,"Table from a nest of tables","Gebrüder Thonet","1926-30","G378"
40457,"Table from a nest of tables","Marcel Lajos Breuer","1926-30","G378"
40458,"Table from a nest of tables","Gebrüder Thonet","1926-1930","G378"
40458,"Table from a nest of tables","Marcel Lajos Breuer","1926-1930","G378"
40459,"Table from a nest of tables","Gebrüder Thonet","1926-1930","G378"
40459,"Table from a nest of tables","Marcel Lajos Breuer","1926-1930","G378"
40460,"Table from a nest of tables","Gebrüder Thonet","1926-1930","G378"
40460,"Table from a nest of tables","Marcel Lajos Breuer","1926-1930","G378"
40471,"Table lamp","Fritz August Breuhaus de Groot","c. 1928","G378"
40471,"Table lamp","Württembergische Metallwaren Fabrik (a.k.a. WMF)","c. 1928","G378"
40569,"Pedestal","Gustave Serrurier-Bovy","1897","G378"
40979,"Tulip glass (Tulpanglas)","Nils Landberg","1957","G378"
40979,"Tulip glass (Tulpanglas)","Orrefors Glasbruk, Småland, Sweden","1957","G378"
40991,"""Scissor Leg"" occasional table","Jean Prouvé","c. 1940-1945","G378"
61807,"Mantel clock","Josef Maria Olbrich","c. 1899","G378"
61827,"Wire Cone chair","Verner Panton","c. 1958-1966","G378"
62046,"""Wassily"" armchair, model B3","Marcel Lajos Breuer","c. 1926","G378"
62046,"""Wassily"" armchair, model B3","Standard Möbel","c. 1926","G378"
89940,"Hang-It-All","Charles Eames","c. 1955 (designed 1953)","G378"
89940,"Hang-It-All","Ray Eames","c. 1955 (designed 1953)","G378"
89940,"Hang-It-All","Tigrett Enterprises","c. 1955 (designed 1953)","G378"
95937,"Frankfurt Kitchen","Margarete Schütte-Lihotzky","1926-1930","G378"
95952,"Coffee pot",null,"c. 1925","G378"
97717,"High-back side chair","Charles Rennie Mackintosh","1898","G378"
106841,"Game table","Henry van de Velde","c. 1906","G378"
110974,"Four-paneled folding screen","Piero Fornasetti","c.1958","G378"
116294,"Curator's Office","Mark Dion","2012-2013","G378"
119493,"HK 002 lounge chair","Artek","2011","G378"
119493,"HK 002 lounge chair","Harri Koskinen","2011","G378"
119495,"Octo 4240 lamp","Secto Design","2005","G378"
119495,"Octo 4240 lamp","Seppo Koho","2005","G378"
122922,"Kremlin Bells double decanter","Kaj Franck","1960","G378"
123570,"Ant chair","Arne Jacobsen","c. 1952","G378"
123570,"Ant chair","Fritz Hansen","c. 1952","G378"
126844,"""Curve"" curtain panel, from the ""Decor 1"" series","Verner Panton","1973-1974","G378"
