"id","title","artist","date","room"
391,"Portrait of a Gentleman","Allan Ramsay","1745","G327"
392,"Portrait of a Lady","Allan Ramsay","c. 1744","G327"
510,"Harp","Pierre Joseph Cousineau","c. 1780-1790","G327"
769,"Portrait of Lady Penelope Spencer","Sir Peter Lely","late 1660s","G327"
2804,"Bureau bookcase",null,"c. 1745","G327"
3227,"Armchair, one of a pair",null,"c. 1755","G327"
3228,"Armchair, one of a pair",null,"c. 1755","G327"
8285,"Mirror",null,"c. 1725","G327"
8286,"Mirror",null,"c. 1720","G327"
8287,"Chandelier",null,"1725-1730","G327"
10462,"Portrait of Sir Edward Walpole's Children","Stephen Slaughter","1747","G327"
12613,"Tilt-top table",null,null,"G327"
14863,"Georgian drawing room",null,"c. 1740","G327"
15391,"Dog grate",null,"1720-1725","G327"
15394,"Side chair, one of a pair",null,"c. 1730","G327"
15395,"Side chair, one of a pair",null,"c. 1730","G327"
15484,"Ewer",null,null,"G327"
15594,"Vase",null,null,"G327"
15600,"Plate",null,"1662-1722","G327"
15603,"Plate, one of a pair",null,null,"G327"
15605,"Bottle",null,null,"G327"
15606,"Ewer",null,null,"G327"
15617,"Plate",null,null,"G327"
15620,"Vase",null,null,"G327"
15621,"Teapot",null,null,"G327"
15624,"Plate",null,null,"G327"
15626,"Plate",null,null,"G327"
15627,"Pole screen",null,"c. 1730-1735","G327"
15634,"Side chair, one of a pair",null,"c. 1710","G327"
15639,"Card table",null,"c. 1730","G327"
15642,"Side chair, one of a pair",null,"c. 1710","G327"
15739,"Candlestand, one of a pair",null,"c. 1700","G327"
15740,"Candlestand, one of a pair",null,"c. 1700","G327"
17456,"Vase, one of a pair",null,"1662-1722","G327"
17457,"Vase, one of a pair",null,"1662-1722","G327"
17743,"Vase",null,"1662-1722","G327"
