"id","title","artist","date","room"
577,"Portrait of Elizabeth L. Burton","Thomas Eakins","1905-1906","G334"
1851,"Dream Castle in the Sky","Maxfield Parrish","1908","G334"
2536,"Illustration for Canto XI of the 'RubÃ¡iyaÃ¡t of Omar KhayyÃ¡m'","Frank William Brangwyn","c. 1912","G334"
2614,"The Arts of Peace","Gari Melchers","1893","G334"
3125,"Side chair","Charles Sumner Greene","c. 1907","G334"
3125,"Side chair","Henry Mather Greene","c. 1907","G334"
3125,"Side chair","Peter Hall Manufacturing Company","c. 1907","G334"
3731,"Mantel clock","J. & J.G. Low Patent Art Tile Works","c. 1884","G334"
3731,"Mantel clock","New Haven Clock Company","c. 1884","G334"
3869,"Charger","Max Laeuger","c. 1900-1905","G334"
3878,"Charger",null,"c. 1900","G334"
3970,"Inkwell","Charles Robert Ashbee","1907","G334"
4180,"Plate",null,"c. 1880","G334"
4181,"Plate",null,"c. 1880","G334"
4248,"Fireplace surround","Grueby Faience Company","1902","G334"
4248,"Fireplace surround","John S. Bradstreet","1902","G334"
4268,"Plate",null,"c. 1885","G334"
4721,"Charger",null,"c. 1927","G334"
4817,"Pier table",null,"c. 1820","G334"
4869,"Bowl","Serge Nekrassoff","c. 1948","G334"
4962,"Spoon","Handicraft Guild of Minneapolis","1905-1918","G334"
5408,"Candlestick; one of a pair","Handicraft Guild of Minneapolis","c. 1905-1918","G334"
5425,"Belt buckle","Archibald Knox","1910-1911","G334"
5425,"Belt buckle","Liberty & Company","1910-1911","G334"
5771,"Side cabinet","Augustus Welby Northmore Pugin","c. 1850","G334"
5771,"Side cabinet","J. G. Crace & Sons","c. 1850","G334"
5771,"Side cabinet","J. Hardman & Co","c. 1850","G334"
7080,"Oval snuff box","Gilbert Leigh Marks","1899","G334"
9649,"Dinner Fork, from a flatware service","Edward Chandler Moore","c. 1890-1900","G334"
9649,"Dinner Fork, from a flatware service","Louis Comfort Tiffany","c. 1890-1900","G334"
9650,"Dessert Fork, from a flatware service","Edward Chandler Moore","c. 1890-1900","G334"
9650,"Dessert Fork, from a flatware service","Louis Comfort Tiffany","c. 1890-1900","G334"
10052,"Dinner Knife, from a flatware service","Edward Chandler Moore","c. 1890-1900","G334"
10052,"Dinner Knife, from a flatware service","Louis Comfort Tiffany","c. 1890-1900","G334"
10091,"Teaspoon, from a flatware service","Edward Chandler Moore","c. 1890-1900","G334"
10091,"Teaspoon, from a flatware service","Louis Comfort Tiffany","c. 1890-1900","G334"
10100,"Dessert Spoon, from a flatware service","Edward Chandler Moore","c. 1890-1900","G334"
10100,"Dessert Spoon, from a flatware service","Louis Comfort Tiffany","c. 1890-1900","G334"
10367,"Candlestick, one of a pair","Handicraft Guild of Minneapolis","1905-1918","G334"
13088,"Firedog, one of a pair","George Jack","1893","G334"
13088,"Firedog, one of a pair","Longden and Co.","1893","G334"
13089,"Firedog, one of a pair","George Jack","1893","G334"
13089,"Firedog, one of a pair","Longden and Co.","1893","G334"
20191,"Fruit Knife, from a flatware service","Edward Chandler Moore","1890-1900","G334"
20191,"Fruit Knife, from a flatware service","Louis Comfort Tiffany","1890-1900","G334"
28920,"Candlestick, one of a pair","Serge Nekrassoff","c. 1948","G334"
28921,"Candlestick, one of a pair","Serge Nekrassoff","c. 1948","G334"
29042,"Vase",null,"c. 1880","G334"
29406,"Bookend, one of a pair","Rebecca Cauman","c. 1920","G334"
29407,"Bookend, one of a pair","Rebecca Cauman","c. 1920","G334"
45649,"Fall-front rotating desk","Charles Rohlfs","1898-1900","G334"
45799,"Potpourri bowl","Alec Burns","c. 1880","G334"
49758,"Vase","Doulton Art Pottery","1878","G334"
49758,"Vase","Hannah B. Barlow","1878","G334"
63217,"""Hiems"" tile",null,"c. 1875","G334"
66630,"Tile",null,"early 20th century","G334"
82237,"Lady's writing desk","Kenton & Co.","1891","G334"
82237,"Lady's writing desk","Mervyn E. Macartney","1891","G334"
82237,"Lady's writing desk","W. Hall","1891","G334"
95239,"Vase",null,"c. 1890","G334"
103437,"The Nordic Bowl: Stories of the Norkap II","Dudley Vaill Talcott","1938","G334"
124295,"Elastic Chair","Samuel Gragg","c. 1808-1810","G334"
