"id","title","artist","date","room"
282,"Moses Defending the Daughters of Jethro","Sébastien Bourdon",null,"G313"
320,"The Union of England and Scotland (Charles I as the Prince of Wales)","Peter Paul Rubens","1633–34","G313"
1348,"The Death of Germanicus","Nicolas Poussin","1627","G313"
1367,"Pope Liberius Baptizing the Neophytes","Alessandro Algardi","1647–49","G313"
1588,"Portrait of Cardinal Pietro Maria Borghese","Pietro da Cortona (Pietro Berrettini)","late 1620s–early 1630s","G313"
1733,"Angels with Attributes of the Passion: Angel Holding the Vessel and Towel for Washing the Hands of Pontius Pilate","Simon Vouet","1627","G313"
1734,"Angels with Attributes of the Passion, the Superscription from the Cross","Simon Vouet","1627","G313"
1886,"The Denial of St. Peter","Gerrit van Honthorst","c. 1623","G313"
5747,"Pastoral Landscape","Claude Gellée (called Le Lorrain)","1638","G313"
119908,"Self Portrait","Anthony van Dyck","c. 1629","G313"
