"id","title","artist","date","room"
60,"Channel to the Mills","Edwin M. Dawes","1913","G280"
2183,"Brooklyn Bridge","Walker Evans","1929","G280"
3422,"Hoboken Railroad Yards Looking Towards Manhattan","Berenice Abbott","1935","G280"
3437,"View of Exchange Place from Broadway, Manhattan","Berenice Abbott","1913-1982","G280"
6782,"""Skyscraper"" night table","Kem (Karl Emanuel Martin) Weber","1928-1929","G280"
7107,"Teapot for ""Apollo Sky-Scraper"" set","Bernard Rice's Sons, Inc.","c. 1927","G280"
7107,"Teapot for ""Apollo Sky-Scraper"" set","Louis W. Rice","c. 1927","G280"
8374,"""Skyscraper"" chair","Paul T. Frankl","c. 1927","G280"
29015,"Empire State Building, New York","Lewis W. Hine","c. 1931","G280"
32659,"My City","Max Pollak","1929","G280"
32659,"My City","Theodore Dreiser","1929","G280"
40254,"Music cabinet","Jules Bouy","c. 1925-1930","G280"
40281,"""Columaire"" clock radio","Raymond Fernand Loewy","1930","G280"
40281,"""Columaire"" clock radio","Westinghouse Electric Company","1930","G280"
40870,"""Skyscraper"" coffee pot","Bernard Rice's Sons, Inc.","c. 1928","G280"
40870,"""Skyscraper"" coffee pot","Louis W. Rice","c. 1928","G280"
40871,"""Skyscraper"" sugar basin with lid","Bernard Rice's Sons, Inc.","c. 1928","G280"
40871,"""Skyscraper"" sugar basin with lid","Louis W. Rice","c. 1928","G280"
40872,"""Skyscraper"" creamer","Bernard Rice's Sons, Inc.","c. 1928","G280"
40872,"""Skyscraper"" creamer","Louis W. Rice","c. 1928","G280"
40877,"Cocktail shaker from the ""Manhattan"" cocktail set","Norman Bel Geddes","c. 1934","G280"
40877,"Cocktail shaker from the ""Manhattan"" cocktail set","Revere Copper and Brass Co.","c. 1934","G280"
40941,"Tray from the ""Manhattan"" cocktail shaker service","Norman Bel Geddes","c. 1935","G280"
40941,"Tray from the ""Manhattan"" cocktail shaker service","Revere Copper and Brass Co.","c. 1935","G280"
40942,"Glass from the ""Manhattan"" cocktail shaker service","Norman Bel Geddes","c. 1935","G280"
40942,"Glass from the ""Manhattan"" cocktail shaker service","Revere Copper and Brass Co.","c. 1935","G280"
40943,"Glass from the ""Manhattan"" cocktail shaker service","Norman Bel Geddes","c. 1935","G280"
40943,"Glass from the ""Manhattan"" cocktail shaker service","Revere Copper and Brass Co.","c. 1935","G280"
40944,"Glass from the ""Manhattan"" cocktail shaker service","Norman Bel Geddes","c. 1935","G280"
40944,"Glass from the ""Manhattan"" cocktail shaker service","Revere Copper and Brass Co.","c. 1935","G280"
40945,"Glass from the ""Manhattan"" cocktail shaker service","Norman Bel Geddes","c. 1935","G280"
40945,"Glass from the ""Manhattan"" cocktail shaker service","Revere Copper and Brass Co.","c. 1935","G280"
57382,"The City","Benjamin Miller","1928","G280"
58529,"Wall Street","Arnold Ronnebeck","1925","G280"
62516,"""Model S"" scale","International Ticket Scale Company","c. 1927","G280"
62516,"""Model S"" scale","Joseph Claude Sinel","c. 1927","G280"
67089,"Hudson River Bridge (George Washington Bridge)","Howard Cook","1930","G280"
80218,"Gorod: Stikhi (The City: Verses)","Aleksandr Rubakin","1920","G280"
80218,"Gorod: Stikhi (The City: Verses)","Natalia Sergeevna Goncharova","1920","G280"
89239,"Manhattan Excavation","Muirhead Bone","1923-1928","G280"
98691,"New York, 59th Street Bridge","Louis Lozowick","1922","G280"
101773,"""Skyscraper"" bookcase","Frankl Galleries","c. 1926","G280"
101773,"""Skyscraper"" bookcase","Paul T. Frankl","c. 1926","G280"
111507,"Night Terminal","Stefan Hirsch","1929","G280"
112892,"New York Skyline with Bridge","Reginald Marsh","1932","G280"
120446,"Street","Lyonel Feininger","1915","G280"
120561,"Behind the Square","Niles Spencer","1932","G280"
120575,"New York","Max Weber","1914","G280"
121678,"Coney Island","Harry Roseland","1920","G280"
121723,"Brooklyn Street Corner","Miklos Suba","1939","G280"
121786,"Rue Des Rats #1","Stuart Davis","1928","G280"
121791,"Vacant Lots","Bernard Perlin","1948","G280"
121876,"High Bridge","Preston Dickinson","1922","G280"
121992,"Abstract Cityscape","Abraham Walkowitz","1913","G280"
121997,"Bird Of Prey","Francis Criss","N.D.","G280"
