"id","title","artist","date","room"
2337,"Standing Buddha","Unknown",null,"G206"
2341,"Bowl with Stamped Comb Design and Flowers","Unknown",null,"G206"
2359,"Water Vessel","Unknown",null,"G206"
2368,"Ewer in the Shape of a Melon","Unknown",null,"G206"
2814,"Jar with Dragon and Clouds","Unknown",null,"G206"
3800,"Bowl on Perforated Foot","Unknown",null,"G206"
5175,"Bottle in the Shape of a Bale of Rice","Unknown",null,"G206"
5178,"Attendant to a King of Hell","Unknown",null,"G206"
5179,"Water Vessel","Unknown",null,"G206"
5994,"Flask","Unknown",null,"G206"
6009,"Flask","Unknown",null,"G206"
6604,"Maebyeong with flying cranes and clouds",null,"12th century","G206"
6643,"Small lidded jar with handle",null,"second half of 5th century","G206"
6648,"Bottle with leaves","Unknown",null,"G206"
6649,"Mirror showing a ship at sea and inscription",null,null,"G206"
6650,"Mirror with Cosmological Design","Unknown",null,"G206"
6652,"Covered box with wavy lines and chrysanthemums",null,"second half 15th century","G206"
6653,"Bottle with peony leaves",null,"second half 15th century","G206"
8358,"Lidded Jar with Handle","Unknown",null,"G206"
8359,"Jar","Unknown","2nd century BCE","G206"
8360,"Ewer with floral design","Unknown",null,"G206"
9344,"Jar with Tall, Perforated Stand","Unknown",null,"G206"
10020,"Ewer in the shape of a gourd","Unknown",null,"G206"
39606,"Maebyeong with chrysanthemums",null,"11th-12th century","G206"
40206,"Maebyeong with peonies",null,"11th-12th century","G206"
122554,"One Hundred Children at Play",null,"late 19th century","G206"
122570,"Small Jar with Perforated Foot and Stamped and Incised Designs",null,"late 6th - early 7th century","G206"
122572,"Oil bottle",null,"9th century","G206"
122581,"Ewer in the shape of a melon",null,"first half 12th century","G206"
122582,"Lobed maebyeong","Unknown","13th century","G206"
122586,"Covered box with chrysanthemums",null,"13th century","G206"
122589,"Bottle with floral design","Unknown","late 15th century","G206"
122618,"Water vessel (Kundika) ","Unknown","918-1392","G206"
122657,"Tomb guardian figures",null,"16th-18th century","G206"
122658,"Tomb guardian figures",null,"16th-18th century","G206"
