"id","title","artist","date","room"
270,"Dish",null,"late 18th century","G310"
325,"Console table","Jean-Honoré Fragonard","c. 1775-1800","G310"
518,"Awaiting the Chase","Unknown","c. 1650","G310"
519,"Women Hunting the Fox","Unknown","c. 1650","G310"
521,"The End of the Hunt","Unknown","c. 1650","G310"
592,"Wooded Landscape with Watermill","Meindert Hobbema","c. 1665","G310"
1233,"The Fallen Tree","Thomas Gainsborough R.A.","probably between 1750 and 1753","G310"
1375,"Portrait Bust of Pope Clement X","Domenico Guidi","modeled c. 1668 (cast late 17th century)","G310"
1375,"Portrait Bust of Pope Clement X","Gianlorenzo Bernini","modeled c. 1668 (cast late 17th century)","G310"
1404,"Anatomical Man (EcorchÃ©)","Michelangelo Buonarroti","c. 1600","G310"
1404,"Anatomical Man (EcorchÃ©)","Michelangelo Cerquozzi","c. 1600","G310"
1404,"Anatomical Man (EcorchÃ©)","Pietro Francavilla","c. 1600","G310"
1405,"Justice","Niccolò Tribolo","early 16th century","G310"
1406,"Faith","Niccolò Tribolo","early 16th century","G310"
1624,"View in the Roman Forum","Michelangelo Cerquozzi","1615","G310"
1624,"View in the Roman Forum","Viviano Codazzi","1615","G310"
1748,"The Coaci Inkstand","Vincenzo Coaci","1792","G310"
1838,"Lady at Her Toilet","Unknown","c. 1650-1660","G310"
1872,"Daedalus Attaching the Wings to his Son, Icarus",null,"early 18th century","G310"
2493,"Cabinet","Claude Charles Saunier","c. 1765","G310"
2494,"Bust of General Guillaume Brune","Joseph Chinard","c. 1800","G310"
2560,"Leda and the Swan","Antonio Montauti","c. 1710","G310"
2561,"Ganymede and the Eagle","Antonio Montauti","c. 1710","G310"
2561,"Ganymede and the Eagle","Giuseppe Piamontini","c. 1710","G310"
3057,"Commode","Antione (Pierre-Antoine) Foullet","c. 1775-1800","G310"
3527,"Jewelry box","Giovanni Battista Foggini","c. 1730","G310"
3527,"Jewelry box","Grand Ducal Workshops","c. 1730","G310"
8484,"Case for inkstand","Vincenzo Coaci","1792","G310"
8566,"Schrank (cabinet)",null,"c. 1640","G310"
9688,"Vase, one of a pair",null,null,"G310"
9689,"Vase, one of a pair",null,null,"G310"
11947,"Florence or Venus",null,"first half of the 17th century","G310"
12925,"Covered vase, from a five-piece garniture set",null,"c. 1710","G310"
12926,"Covered Vase, from a five-piece garniture set",null,"c. 1710","G310"
12927,"Covered Vase, from a five-piece garniture set",null,"c. 1710","G310"
12928,"Vase, from a five-piece garniture set",null,"c. 1710","G310"
12929,"Vase, from a five-piece garniture set",null,"c. 1710","G310"
18373,"Satyr and Nymph","Ferdinando Tacca",null,"G310"
18373,"Satyr and Nymph","Francesco Fanelli (1577-after 1641)",null,"G310"
22091,"Boreas Abducting Orithyia","Anselme Flamen","c. 1700","G310"
22091,"Boreas Abducting Orithyia","Gaspard Marsy","c. 1700","G310"
24026,"Kast or Zeeuws cupboard",null,null,"G310"
60161,"The Grand Staircase of the Villa d'Este at Tivoli","Jean-Honoré Fragonard","1760","G310"
107241,"Santos Dumont - The Father of Aviation II","Kehinde Wiley","2009","G310"
111419,"The Borghese Gladiator","Joseph Venache","c.1680–85","G310"
112242,"Summer","Francesco Bertos","c. 1720","G310"
112243,"Autumn","Francesco Bertos","c. 1720","G310"
123346,"Hunting the Stag","Unknown","mid 17th century","G310"
