"id","title","artist","date","room"
1278,"Baboon and Young","Pablo Picasso","1951","G376"
1318,"Howling Dog","Paul Klee","1928","G376"
1423,"Woman by the Sea","Pablo Picasso","1922","G376"
1513,"Composition","Arshile Gorky","1936-1939","G376"
1514,"Reply to Red","Yves Tanguy","1943","G376"
1517,"Woman in an Armchair","Pablo Picasso","1927","G376"
1538,"Three Standing Forms in a Garden","Graham Sutherland","1951","G376"
1555,"Head of a Woman","Joan Miró","1938","G376"
1879,"Woman with a Mirror","Paul Delvaux","1945","G376"
1941,"The Scholar's Playthings","Giorgio de Chirico","1917","G376"
2241,"Through Birds, Through Fire but Not Through Glass","Yves Tanguy","1943","G376"
3291,"Portrait of Juan de Pareja, the Assistant to VelÃ¡zquez","Salvador Dali","1960","G376"
3742,"The Competitive Lover","Gerome Kamrowski","1945","G376"
3782,"Janus","Max Ernst","modeled 1973 (cast 1975)","G376"
5033,"Aphrodisiac Telephone","Salvador Dali","1938","G376"
5035,"Return to Reason","Man Ray (Emmanuel Rudnitsky)","1921","G376"
5343,"Gift","Man Ray (Emmanuel Rudnitsky)","1921 (replicated in a 1970 edition of 11)","G376"
10549,"The Scoffer","Rufino Tamayo","1946","G376"
61506,"Soleil rouge maritime","Max Ernst","1927","G376"
95943,"Soft Machine II","Mark Brusse","1963","G376"
102931,"Tempest in Yellow","Dorothea Tanning","1956","G376"
120501,"Dovecote: Hinged Columbier (Untitled)","Joseph Cornell","1950","G376"
120570,"Coney Island","George Tooker","1948","G376"
121631,"Holiday","Philip Guston","1944","G376"
121716,"A Muted Street","O. Louis Guglielmi","1940-1942","G376"
121982,"Nocturnal Pilgrimage","Federico Castellón","c. 1938","G376"
122009,"The Appointed Room","Marvin Cone","c. 1940","G376"
124204,"Die Puppe/Die Glasmurmel","Hans Bellmer","1934","G376"
