"id","title","artist","date","room"
50,"Rest on the Flight into Egypt  and the Miraculous Field of Wheat","Joachim Patinir","c. 1518–24","G342"
54,"Mary Magdalene","Nikolaus Gerhaerts van Leyden","c. 1460","G342"
547,"Lamentation with Saint John the Baptist and Saint Catherine of Alexandria","Master of the Legend of Saint Lucy","1493–1501","G342"
548,"Portrait of Charlotte of France","Jean Clouet the Younger","c. 1522","G342"
1323,"Portrait of Anna Buchner, nÃ©e Lindacker","Lucas Cranach the Elder","c. 1520","G342"
1324,"Portrait of Moritz Buchner","Lucas Cranach the Elder","c. 1520","G342"
1671,"The Presentation in the Temple","Jacob Jansz.","c. 1490–1500","G342"
1671,"The Presentation in the Temple","Master of the Brunswick Diptych","c. 1490–1500","G342"
1676,"Madonna and Child with Grapes","Lucas Cranach the Elder","c. 1537","G342"
1677,"Portrait of a Girl","Georg Pencz","1547","G342"
3594,"Portrait of a Noblewoman","Unknown","c. 1550","G342"
3734,"Triptych with the Madonna and Child, saints, and prophets","Pierre Reymond","1538","G342"
4035,"Virgin and Child in a Landscape","Aert van den Bossche","c. 1492–98","G342"
4035,"Virgin and Child in a Landscape","Master of the Embroidered Foliage","c. 1492–98","G342"
4035,"Virgin and Child in a Landscape","Master of the Madonna Grog","c. 1492–98","G342"
4035,"Virgin and Child in a Landscape","Unknown","c. 1492–98","G342"
101707,"Imaginary Landscape","Jan Brueghel the Elder","after 1600","G342"
103102,"The Following of Christ","Henry Iaye","1616","G342"
103102,"The Following of Christ","Thomas a Kempis","1616","G342"
111615,"Lamentation of Christ","Hans Schnatterpeck","1490s","G342"
124125,"Coffer with print of ""The Annunciation""","Master of the Tres Petites Heures d'Anne de Bretagne","c. 1490–1500","G342"
