"id","title","artist","date","room"
1386,"The Piazza del Popolo, Rome","Johannes Lingelbach","c. 1660","G309"
1466,"Roman Landscape with Cattle and Shepherds","Johann Heinrich Roos","1676","G309"
1624,"View in the Roman Forum","Viviano Codazzi","1615","G309"
1944,"Portrait of a Young Girl","Jacob van Loo","c. 1650","G309"
1945,"Still Life","Jan Jansz. van de Velde","1658","G309"
2753,"Center table","Hans Daniel Sommer","c. 1680","G309"
3076,"The Asparagus Vendor","Pieter de Hooch","1675–80","G309"
3115,"Fishing Vessels Offshore in a Heavy Sea","Ludolph Backhuysen","1684","G309"
3280,"The Four Daysâ Battle","Abraham Storck","1666","G309"
3540,"A Hermit Praying","Gerrit Dou","1670","G309"
4418,"Portrait of Lucia Wijbrants","Gabriël Metsu","1667","G309"
4494,"Still Life of Dead Birds","Jan Vonck","c. 1660","G309"
