"id","title","artist","date","room"
516,"The Rustic Bridge, ChÃ¢teau de MÃ©rÃ©ville, France","Hubert Robert","c. 1785","G306"
546,"Portrait of Dorothy Beridge, nÃ¨e Gladwin","Joseph Wright of Derby","1777","G306"
1227,"The Attributes of the Arts and the Rewards Which Are Accorded Them","Jean-Baptiste-Siméon Chardin","1766","G306"
1566,"The Poorly Defended Rose","Michel Garnier","1789","G306"
1567,"The Letter","Michel Garnier","1791","G306"
1727,"Portrait of Mlle. Lange as Danae","Anne-Louis Girodet de Roussy-Trioson","1799","G306"
2034,"Psyche Abandoned","Augustin Pajou","c. 1800","G306"
2034,"Psyche Abandoned","Pierre-Philippe Thomire","c. 1800","G306"
2570,"Portrait of Countess Maria Theresia Bucquoi, nÃ©e Parr","Elisabeth Louise Vigée-Le Brun","1793","G306"
3296,"Cottage on Fire","Joseph Wright of Derby","c. 1786-1787","G306"
3541,"Portrait of Sir Patrick Inglis, Baronet of Sunnyside","Sir Henry Raeburn","c. 1790","G306"
4398,"View of the Colosseum from the Orti Farnesiani","Antoine-Félix Boisselier","1833","G306"
10433,"Portrait of Dr. Thomas Penrose","Louis Gauffier","1798","G306"
10593,"The Union of Love and Friendship","Pierre-Paul Prud'hon","c. 1793","G306"
33590,"Selling Fish","George Morland","1792","G306"
