"id","title","artist","date","room"
52,"Panel",null,"late 16th century","G325"
121,"Pitcher",null,null,"G325"
123,"Plate",null,null,"G325"
264,"Table",null,"c. 1580-1600","G325"
3631,"Dish","Unknown",null,"G325"
14011,"Window with heraldic cartouche",null,null,"G325"
14025,"Window with heraldic cartouche",null,null,"G325"
14026,"Window with heraldic cartouche",null,"c. 1545","G325"
14157,"Tudor room",null,"c. 1600","G325"
15244,"Plate","William Will",null,"G325"
15245,"Spoon, one of a pair",null,null,"G325"
15927,"Tankard",null,null,"G325"
18500,"Porringer",null,null,"G325"
18544,"Carpet",null,"late 19th century","G325"
43584,"Crieur de Potage Turc","François Silvestre","c. 1650","G325"
43586,"Kuslir Aga ou Chef des Eunuques noirs","François Silvestre","c. 1650","G325"
43589,"Vendeur de balets Turc","François Silvestre","c. 1650","G325"
